latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
2020-04-24,1962,93,jln dua,10,gl,88,0,0,86,2,0,0,0,0,1.308778437,103.8877227,km2,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.0,n
2020-04-24,1962,20,jln tenteram,10,kwn,320,0,0,0,0,0,0,320,0,1.326767709,103.8599352,br14,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1962,22,jln tenteram,10,kwn,118,0,0,0,0,0,0,118,0,1.326410265,103.8595553,br14,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1962,21,jln tenteram,10,kwn,320,0,0,0,0,0,0,320,0,1.326157145,103.8601308,br14,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1962,10,jln bt ho swee,10,bm,120,0,50,0,0,0,0,70,0,1.28745837,103.8326758,btm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,1999,2c,boon tiong rd,30,bm,116,0,0,0,0,114,0,2,0,1.286857679,103.8328459,btm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,1999,2a,boon tiong rd,30,bm,106,0,0,0,106,0,0,0,0,1.286529621,103.8331631,btm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2003,4b,boon tiong rd,21,bm,123,0,0,0,83,40,0,0,0,1.286588783,103.8319503,btm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2004,4a,boon tiong rd,30,bm,116,0,0,0,0,116,0,0,0,1.286673707,103.8324817,btm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,1963,28,jln bahagia,10,kwn,119,0,0,118,1,0,0,0,0,1.325779556,103.8588069,br11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1963,27,jln bahagia,10,kwn,118,0,0,116,2,0,0,0,0,1.326021022,103.858992,br11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1963,33,jln bahagia,10,kwn,119,0,0,118,1,0,0,0,0,1.326612098,103.8584362,br11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1986,30,jln bahagia,16,kwn,100,0,0,0,44,56,0,0,0,1.325741056,103.8581083,br11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1986,29,jln bahagia,10,kwn,117,0,0,0,85,32,0,0,0,1.325258074,103.8589406,br11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1963,1,kg kayu rd,10,kwn,107,0,0,106,1,0,0,0,0,1.303557697,103.8837964,jb4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1963,20,jln klinik,10,bm,116,0,29,83,4,0,0,0,0,1.288114518,103.8290403,h4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1964,22,havelock rd,16,bm,280,0,0,280,0,0,0,0,0,1.288746037,103.8288242,h4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,2011,54,havelock rd,36,bm,175,0,0,70,105,0,0,0,0,1.289308932,103.8292333,h4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1963,24,beo cres,10,bm,119,0,30,88,1,0,0,0,0,1.288525352,103.8284586,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1963,40,beo cres,10,bm,96,0,18,76,2,0,0,0,0,1.289057892,103.827513,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1963,28,jln klinik,10,bm,173,0,37,128,7,0,0,1,0,1.28789877,103.8282036,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1963,38,beo cres,10,bm,97,0,17,79,1,0,0,0,0,1.288553932,103.82729,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1963,36,beo cres,10,bm,94,0,17,73,4,0,0,0,0,1.288300791,103.8271804,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1963,26,jln klinik,10,bm,107,0,0,106,1,0,0,0,0,1.288171345,103.828454,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1964,44,beo cres,10,bm,126,0,0,0,0,0,0,126,0,1.288809163,103.82629509999998,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1964,42,beo cres,10,bm,126,0,0,0,0,0,0,126,0,1.289187963,103.8266177,h17,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,5,2.0,n
2020-04-24,1963,10,selegie rd,10,ct,48,0,0,48,0,0,0,0,0,1.303708794,103.8505372,sr1,surface car park,coupon parking,whole day,no,yes,0,4.5,n
2020-04-24,1963,9,selegie rd,20,ct,299,0,15,247,37,0,0,0,0,1.303460962,103.8507093,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
2020-04-24,1963,8,selegie rd,10,ct,108,0,7,96,4,0,0,1,0,1.303206671,103.8504934,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
2020-04-24,1963,32,jln bahagia,10,kwn,119,0,0,118,1,0,0,0,0,1.326132071,103.8580967,brm2,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.0,n
2020-04-24,1963,37,jln rumah tinggi,12,bm,199,0,0,194,5,0,0,0,0,1.289374465,103.8103459,jrtm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,1995,39,jln rumah tinggi,22,bm,105,0,0,0,105,0,0,0,0,1.288633343,103.8100159,jrtm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,1996,40,jln rumah tinggi,22,bm,105,0,0,0,105,0,0,0,0,1.288632893,103.8105346,jrtm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,1964,44,circuit rd,10,gl,115,0,28,82,5,0,0,0,0,1.32665458,103.886119,m35,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1994,41,circuit rd,18,gl,44,0,0,0,5,39,0,0,0,1.327205686,103.8862674,m35,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1994,42,circuit rd,18,gl,82,0,0,0,45,37,0,0,0,1.32684924,103.8862935,m35,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,47,circuit rd,10,gl,116,0,0,112,4,0,0,0,0,1.325775271,103.8857036,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,43,circuit rd,10,gl,118,0,28,88,2,0,0,0,0,1.326482283,103.8855449,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,46,circuit rd,10,gl,116,0,28,83,4,0,0,1,0,1.326154695,103.886047,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,60,circuit rd,10,gl,119,0,0,118,1,0,0,0,0,1.325552536,103.8865328,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,45,circuit rd,10,gl,119,0,28,88,1,0,0,2,0,1.326387894,103.8860773,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,48,circuit rd,10,gl,118,0,0,116,2,0,0,0,0,1.325410325,103.885651,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,49,circuit rd,10,gl,119,0,0,118,1,0,0,0,0,1.325132403,103.8856108,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,50,circuit rd,10,gl,116,0,0,112,4,0,0,0,0,1.324884483,103.8855714,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1965,51,circuit rd,10,gl,100,0,26,16,0,0,0,58,0,1.324520452,103.8855146,m36,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,57,circuit rd,10,gl,116,0,0,112,4,0,0,0,0,1.324723117,103.8866857,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1964,58,circuit rd,10,gl,116,0,0,112,4,0,0,0,0,1.325014662,103.886456,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1964,69,circuit rd,10,gl,115,0,0,110,5,0,0,0,0,1.325023293,103.8874615,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1965,71,circuit rd,10,gl,100,0,27,14,0,0,0,59,0,1.3249150440000002,103.8879968,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1965,68,circuit rd,10,gl,120,0,36,18,0,0,0,66,0,1.325468011,103.8880774,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1965,72,circuit rd,10,gl,100,0,36,15,0,0,0,49,0,1.3245476109999998,103.8879439,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1965,70,circuit rd,10,gl,120,0,37,20,0,0,0,63,0,1.325195913,103.88804,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1984,54,pipit rd,16,gl,222,0,0,0,222,0,0,0,0,1.32385645,103.8875854,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1985,53,pipit rd,15,gl,124,0,0,0,0,0,124,0,0,1.323993056,103.8866927,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1996,55,pipit rd,16,gl,112,0,0,0,97,15,0,0,0,1.323738756,103.8883784,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1996,56,pipit rd,18,gl,68,0,0,0,0,68,0,0,0,1.324098114,103.8884992,m25,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2020-04-24,1964,102,c'wealth cres,10,qt,95,0,10,80,5,0,0,0,0,1.307824649,103.8006298,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,109,c'wealth cres,10,qt,79,0,10,68,1,0,0,0,0,1.307249431,103.7989383,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,110,c'wealth cres,10,qt,76,0,10,62,4,0,0,0,0,1.307042228,103.7989574,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,111,c'wealth cres,10,qt,78,0,10,66,2,0,0,0,0,1.306352033,103.7984662,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,104,c'wealth cres,10,qt,99,0,0,0,0,0,0,99,0,1.307958753,103.7999769,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,108,c'wealth cres,10,qt,76,0,7,64,4,0,0,1,0,1.30754732,103.7990886,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,103,c'wealth cres,10,qt,99,0,0,0,0,0,0,99,0,1.308192316,103.8000981,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,99,c'wealth cres,10,qt,97,0,10,84,3,0,0,0,0,1.307434129,103.8011438,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,100,c'wealth cres,10,qt,75,0,9,61,5,0,0,0,0,1.307705276,103.8012725,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,101,c'wealth cres,10,qt,76,0,10,62,4,0,0,0,0,1.308051592,103.8008428,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,98,c'wealth cres,10,qt,97,0,9,85,3,0,0,0,0,1.306822191,103.8014471,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,96,c'wealth cres,10,qt,77,0,9,65,3,0,0,0,0,1.3061918259999998,103.8011938,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,97,c'wealth cres,10,qt,98,0,9,87,2,0,0,0,0,1.306160472,103.8014957,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,106,c'wealth cres,10,qt,99,0,0,0,0,0,0,99,0,1.308226033,103.7995913,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,107,c'wealth cres,10,qt,99,0,0,0,0,0,0,99,0,1.307946918,103.7996441,q65a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,6,jln minyak,12,ct,156,0,0,0,0,0,0,156,0,1.287589087,103.8374175,jms,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,5,jln minyak,12,ct,143,0,0,0,0,0,0,143,0,1.28787849,103.8380667,jms,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,4,jln minyak,12,ct,156,0,0,0,0,0,0,156,0,1.288116826,103.8387358,jms,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1964,61,circuit rd,10,gl,118,0,0,116,2,0,0,0,0,1.325737428,103.8870543,mm3,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,1964,59,circuit rd,10,gl,118,0,0,116,2,0,0,0,0,1.325248773,103.88675759999998,mm3,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,1964,67,circuit rd,10,gl,115,0,0,110,5,0,0,0,0,1.3258485759999998,103.8879265,mm3,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,1965,66,circuit rd,10,gl,118,0,29,87,2,0,0,0,0,1.326535882,103.8876728,mm3,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,1965,62,circuit rd,10,gl,118,0,29,87,2,0,0,0,0,1.32622226,103.887117,mm3,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,1964,48,lower delta rd,12,bm,382,0,111,0,0,0,0,271,0,1.289442681,103.8262014,h18,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,1966,50,havelock rd,10,bm,96,0,28,0,0,0,0,68,0,1.289778139,103.8267937,h18,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,1985,4,delta ave,16,bm,120,0,0,0,120,0,0,0,0,1.291828624,103.8265458,h18,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,1964,88,c'wealth cl,10,qt,97,0,10,84,3,0,0,0,0,1.304886344,103.7991816,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,1964,87,c'wealth cl,10,qt,98,0,10,86,2,0,0,0,0,1.3046569890000002,103.7993096,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,1964,86,c'wealth cl,10,qt,100,0,10,90,0,0,0,0,0,1.304384257,103.7993498,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,1964,81,c'wealth cl,16,qt,256,0,63,192,0,0,0,1,0,1.303787444,103.8003853,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,1964,84,c'wealth cl,10,qt,74,0,8,60,6,0,0,0,0,1.303618941,103.7997755,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,1964,85,c'wealth cl,10,qt,100,0,10,90,0,0,0,0,0,1.304074953,103.7993317,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,1964,82,c'wealth cl,16,qt,253,0,58,188,3,0,0,4,0,1.304221751,103.8003999,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,1964,83,c'wealth cl,16,qt,255,0,59,190,1,0,0,5,0,1.304678661,103.8004236,ccm,multi-storey car park,coupon parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2007,90,tanglin halt rd,40,qt,389,0,7,116,195,40,0,31,0,1.300517009,103.7989763,q59,surface car park,coupon parking,whole day,no,yes,0,0.0,n
2020-04-24,1964,95,c'wealth dr,10,qt,96,0,10,82,4,0,0,0,0,1.305387463,103.8010632,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1965,92,c'wealth dr,10,qt,98,0,9,86,2,0,0,1,0,1.305731753,103.8002537,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1965,94,c'wealth dr,10,qt,98,0,10,86,2,0,0,0,0,1.305586163,103.8007436,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1965,91,c'wealth dr,10,qt,95,0,10,80,5,0,0,0,0,1.3058703459999998,103.7997636,q73,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,12,kg arang rd,12,kwn,132,0,0,88,44,0,0,0,0,1.300828855,103.8836948,jb3,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1964,14,kg arang rd,12,kwn,131,0,0,86,44,1,0,0,0,1.300343014,103.8836512,jb3,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1964,113,c'wealth cres,10,qt,76,0,8,64,4,0,0,0,0,1.306746481,103.7979557,q68,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,112,c'wealth cres,10,qt,76,0,9,62,4,0,0,1,0,1.306616608,103.7981838,q68,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1964,93,c'wealth dr,10,qt,97,0,9,85,3,0,0,0,0,1.305251938,103.800073,q99,surface car park,coupon parking,7am-7pm,no,no,0,4.5,n
2020-04-24,1965,89,c'wealth dr,10,qt,98,0,10,85,2,0,0,1,0,1.305377974,103.7993239,q99,surface car park,coupon parking,7am-7pm,no,no,0,4.5,n
2020-04-24,1965,90,c'wealth dr,10,qt,95,0,9,81,5,0,0,0,0,1.30542326,103.7996746,q99,surface car park,coupon parking,7am-7pm,no,no,0,4.5,n
2020-04-24,1965,34,circuit rd,10,gl,120,0,0,120,0,0,0,0,0,1.329043618,103.8874381,m4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1965,36,circuit rd,16,gl,140,0,0,112,28,0,0,0,0,1.329026079,103.8869308,m4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,2015,18b,circuit rd,19,gl,120,0,0,52,68,0,0,0,0,1.329181051,103.8882484,m4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,2015,18a,circuit rd,19,gl,104,0,0,52,52,0,0,0,0,1.329320824,103.8880717,m4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1965,35,circuit rd,16,gl,140,0,0,112,28,0,0,0,0,1.329158997,103.8860103,mm4,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,1984,31,balam rd,16,gl,176,0,0,26,150,0,0,0,0,1.329682323,103.885408,mm4,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,1965,37,circuit rd,16,gl,570,0,0,95,1,0,0,474,0,1.328174693,103.8864842,m16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1965,64,circuit rd,10,gl,104,0,0,100,4,0,0,0,0,1.326984045,103.8871484,m38,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1965,63,circuit rd,10,gl,119,0,29,88,1,0,0,1,0,1.326532648,103.8866336,m38,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1965,65,circuit rd,10,gl,106,0,0,104,2,0,0,0,0,1.32740031,103.8872036,m20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1965,40,circuit rd,10,gl,117,0,30,84,3,0,0,0,0,1.3276769590000002,103.8862647,m37,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1965,39,circuit rd,10,gl,118,0,29,87,2,0,0,0,0,1.32742995,103.8856816,m37,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1965,38,circuit rd,10,gl,120,0,0,120,0,0,0,0,0,1.327957357,103.8860804,m37,surface car park,electronic parking,7am-7pm,no,no,0,0.0,n
2020-04-24,1965,30,balam rd,10,gl,115,0,27,83,5,0,0,0,0,1.329654615,103.8871836,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1965,23,balam rd,10,gl,120,0,0,120,0,0,0,0,0,1.330970967,103.88654040000002,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1965,19,balam rd,10,gl,120,0,0,120,0,0,0,0,0,1.331423626,103.8874103,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1965,24,balam rd,10,gl,120,0,0,120,0,0,0,0,0,1.33018852,103.8875087,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1965,32,balam rd,10,gl,118,0,29,86,2,0,0,1,0,1.329393305,103.8869775,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1965,20,balam rd,10,gl,120,0,0,120,0,0,0,0,0,1.330830952,103.8875078,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1965,21,balam rd,10,gl,120,0,0,120,0,0,0,0,0,1.331197214,103.8869767,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1994,33,balam rd,20,gl,94,0,0,0,47,47,0,0,0,1.3297666540000002,103.8862292,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1995,27,balam rd,19,gl,89,0,0,0,53,36,0,0,0,1.330381823,103.885789,m3,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1965,52,circuit rd,10,gl,120,0,22,19,0,0,0,79,0,1.3242085140000002,103.8854669,mm2,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,1965,22,balam rd,10,gl,120,0,0,120,0,0,0,0,0,1.330166195,103.8877853,mm1,multi-storey car park,electronic parking,whole day,no,yes,10,2.0,n
2020-04-24,1995,29,balam rd,19,gl,89,0,0,0,53,36,0,0,0,1.32999792,103.887048,mm1,multi-storey car park,electronic parking,whole day,no,yes,10,2.0,n
2020-04-24,1995,28,balam rd,19,gl,89,0,0,0,53,36,0,0,0,1.330531321,103.8870622,mm1,multi-storey car park,electronic parking,whole day,no,yes,10,2.0,n
2020-04-24,1966,59,lengkok bahru,12,bm,176,0,0,0,0,0,0,176,0,1.288798006,103.8143521,bm9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1966,58,lengkok bahru,12,bm,176,0,0,0,0,0,0,176,0,1.28850642,103.8142746,bm9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1966,52,lor 6 toa payoh,12,tp,333,0,78,0,0,0,0,255,0,1.338249143,103.852482,tp34,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n
2020-04-24,1966,51,lor 6 toa payoh,18,tp,238,0,66,170,0,0,0,2,0,1.337783376,103.8525075,tp34,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n
2020-04-24,1966,68,lor 5 toa payoh,12,tp,240,0,0,0,0,0,0,240,0,1.3348063490000002,103.8529755,tp10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,2.15,n
2020-04-24,1969,29,lor 5 toa payoh,11,tp,196,0,0,0,0,0,0,196,0,1.333090795,103.853798,tp10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,2.15,n
2020-04-24,1966,55,lengkok bahru,16,bm,420,0,0,0,0,0,0,420,0,1.287449818,103.81344509999998,bm12,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,52,lengkok bahru,12,bm,132,0,0,0,74,58,0,0,0,1.288487134,103.8133515,bm12,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1966,64,lor 5 toa payoh,12,tp,239,0,0,0,0,0,0,239,0,1.33568841,103.8527833,tp14,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1966,63,lor 5 toa payoh,12,tp,237,0,0,0,0,0,0,237,0,1.336152182,103.8520295,tp14,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1966,10,jln batu,12,kwn,132,0,0,0,8,97,27,0,0,1.360309805,103.7628049,jb2,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1966,11,jln batu,12,kwn,132,0,0,0,8,99,25,0,0,1.301696391,103.8825787,jb2,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1966,57,lengkok bahru,12,bm,176,0,0,0,0,0,0,176,0,1.288210775,103.814148,bm10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
